it nTrial nWin nCatch RMSerror.start RMSerror.antic RMSerror.win RMSerror.nowin GLT.w-n GLT.a-w GLT.a-n GLT.a-w-n r.win r.nowin
18 29 15 15 0.31170 0.24390 0.34120 0.36350 0.27020 0.39330 0.41860 0.66780 -0.106 -0.100
19 29 15 15 0.28790 0.25410 0.34750 0.34360 0.28070 0.39850 0.39370 0.63980 -0.187 -0.142
20 29 15 15 0.31820 0.24440 0.33190 0.35170 0.26090 0.41440 0.43480 0.68330 -0.073 -0.153
21 29 15 15 0.29850 0.24890 0.34130 0.33680 0.24290 0.40100 0.39970 0.65530 -0.073 -0.150
22 29 15 15 0.31030 0.25500 0.34740 0.33950 0.25560 0.42220 0.42070 0.67880 -0.119 -0.073
23 29 15 15 0.32530 0.24270 0.34200 0.36040 0.26610 0.41830 0.43060 0.69100 -0.078 -0.105
24 29 15 15 0.28370 0.24680 0.32030 0.32870 0.26050 0.38180 0.38740 0.61460 -0.159 -0.156
25 29 15 15 0.31190 0.25520 0.35410 0.36440 0.27230 0.41980 0.43170 0.69400 -0.122 -0.172
26 29 15 15 0.32410 0.25270 0.38290 0.38060 0.28010 0.43050 0.42910 0.72000 -0.127 -0.098
27 29 15 15 0.34180 0.27150 0.34090 0.39130 0.26730 0.37130 0.39640 0.64740 -0.036 -0.184
28 29 15 15 0.30070 0.23720 0.32530 0.33650 0.26480 0.43380 0.43990 0.68870 -0.081 -0.031
29 29 15 15 0.35010 0.24290 0.40010 0.41140 0.30590 0.46190 0.46990 0.78160 -0.076 -0.209
30 29 15 15 0.28460 0.24060 0.34040 0.34340 0.25950 0.40550 0.41640 0.66810 -0.178 -0.145
31 29 15 15 0.29490 0.26490 0.34730 0.33730 0.27380 0.37550 0.37360 0.60810 -0.148 -0.172
32 29 15 15 0.31940 0.25050 0.38040 0.36240 0.25270 0.41670 0.40480 0.69780 -0.169 -0.088
33 29 15 15 0.30930 0.26250 0.32830 0.36440 0.31000 0.38430 0.41820 0.63100 -0.158 -0.056
34 29 15 15 0.31930 0.25360 0.33510 0.35790 0.27060 0.39800 0.41630 0.65920 -0.114 -0.202
35 29 15 15 0.32270 0.25050 0.35850 0.32840 0.27690 0.41680 0.40180 0.65740 -0.164 -0.082
36 29 15 15 0.26610 0.25540 0.30460 0.30750 0.25930 0.36620 0.37240 0.57240 -0.126 -0.076
37 29 15 15 0.30710 0.25360 0.34310 0.34540 0.26200 0.39410 0.39870 0.64680 -0.134 -0.063
38 29 15 15 0.30520 0.27320 0.33220 0.34140 0.26060 0.38500 0.40050 0.62690 -0.139 -0.159
39 29 15 15 0.29520 0.25670 0.32230 0.30790 0.25960 0.38770 0.38470 0.60300 -0.122 -0.079
40 29 15 15 0.33180 0.26360 0.35770 0.35220 0.26970 0.41910 0.41980 0.67940 -0.063 -0.112
41 29 15 15 0.26370 0.24140 0.33390 0.31670 0.25790 0.38100 0.36860 0.60670 -0.232 -0.111
42 29 15 15 0.31190 0.27780 0.34130 0.34180 0.26750 0.38160 0.39650 0.62240 -0.168 -0.167
43 29 15 15 0.29320 0.25730 0.36250 0.33520 0.27010 0.39670 0.39800 0.64840 -0.195 -0.063
44 29 15 15 0.28090 0.23940 0.32710 0.31830 0.25770 0.39650 0.38570 0.62500 -0.136 -0.075
45 29 15 15 0.27570 0.25600 0.30270 0.31590 0.25390 0.35980 0.37320 0.57460 -0.212 -0.086
46 29 15 15 0.30810 0.24630 0.32460 0.35490 0.26120 0.37790 0.40220 0.63790 -0.135 -0.147
47 29 15 15 0.33120 0.25080 0.35820 0.36740 0.26110 0.41430 0.40740 0.68540 -0.089 -0.222
48 29 15 15 0.30590 0.26320 0.34030 0.36420 0.25900 0.37160 0.38990 0.63420 -0.155 -0.193
49 29 15 15 0.29320 0.25910 0.34380 0.32320 0.28120 0.40010 0.38640 0.62120 -0.184 -0.112
50 29 15 15 0.31570 0.25680 0.31850 0.32330 0.27780 0.40190 0.41930 0.63260 -0.081 -0.162
51 29 15 15 0.33790 0.24560 0.34520 0.40050 0.25990 0.40930 0.45120 0.72300 -0.122 -0.057
52 29 15 15 0.31710 0.24240 0.35900 0.38210 0.25830 0.43610 0.45680 0.74050 -0.125 -0.161
53 29 15 15 0.28830 0.25590 0.29340 0.30670 0.25440 0.37680 0.38140 0.58090 -0.130 -0.121
54 29 15 15 0.31390 0.26070 0.34980 0.35010 0.30320 0.39710 0.39620 0.63220 -0.181 -0.165
55 29 15 15 0.26030 0.26760 0.33440 0.34880 0.29590 0.39350 0.39150 0.61840 -0.125 -0.084
56 29 15 15 0.30830 0.25700 0.33650 0.34830 0.25870 0.38800 0.38560 0.63310 -0.147 -0.140
57 29 15 15 0.29330 0.24850 0.33520 0.37030 0.26050 0.39530 0.41890 0.67200 -0.038 -0.250
58 29 15 15 0.29520 0.26030 0.36600 0.37400 0.26450 0.40370 0.41520 0.68670 -0.182 -0.205
59 29 15 15 0.32560 0.26210 0.32850 0.34190 0.27420 0.43860 0.42950 0.67660 -0.147 -0.137
60 29 15 15 0.33130 0.25960 0.36960 0.37480 0.25670 0.41280 0.41000 0.69440 -0.213 -0.139
61 29 15 15 0.31160 0.23600 0.36450 0.36350 0.26540 0.44200 0.43770 0.72510 -0.136 -0.059
62 29 15 15 0.29810 0.26000 0.32180 0.30480 0.26900 0.39640 0.38150 0.59930 -0.062 -0.154
63 29 15 15 0.29800 0.25580 0.36520 0.33780 0.30690 0.40700 0.38780 0.63550 -0.168 -0.099
64 29 15 15 0.24360 0.24660 0.29050 0.29820 0.25000 0.35130 0.36060 0.55090 -0.129 -0.090
65 29 15 15 0.31300 0.27320 0.38020 0.36580 0.26480 0.38810 0.39010 0.66060 -0.235 -0.129
66 29 15 15 0.31210 0.24080 0.34470 0.34280 0.28530 0.40900 0.40640 0.65530 -0.136 -0.129
67 29 15 15 0.27900 0.25400 0.31690 0.31970 0.24620 0.37710 0.38050 0.60380 -0.071 -0.134
68 29 15 15 0.30080 0.25270 0.32420 0.35020 0.25790 0.38820 0.40490 0.64190 -0.061 -0.145
69 29 15 15 0.29100 0.24880 0.31230 0.34650 0.26210 0.37760 0.39170 0.61890 -0.095 -0.203
70 29 15 15 0.33120 0.26330 0.36490 0.40140 0.26470 0.39470 0.42660 0.70190 -0.079 -0.155
71 29 15 15 0.31180 0.27190 0.38040 0.35540 0.28160 0.42160 0.38930 0.66860 -0.091 -0.157
72 29 15 15 0.34960 0.24390 0.38350 0.38210 0.26070 0.45430 0.45650 0.76180 -0.126 -0.126
73 29 15 15 0.29600 0.25110 0.32480 0.31230 0.24570 0.40310 0.39250 0.62940 -0.147 -0.097
74 29 15 15 0.33850 0.24350 0.39800 0.40450 0.28020 0.43690 0.44460 0.75680 -0.154 -0.188
75 29 15 15 0.32670 0.24550 0.34810 0.36340 0.26340 0.41200 0.43430 0.69420 -0.086 -0.156
76 29 15 15 0.28990 0.25730 0.31610 0.35350 0.27170 0.36950 0.39120 0.61190 -0.097 -0.182
77 29 15 15 0.28140 0.26090 0.33220 0.34020 0.25880 0.37240 0.37480 0.60850 -0.133 -0.146
78 29 15 15 0.31630 0.24900 0.36620 0.34490 0.25900 0.41620 0.39460 0.67300 -0.170 -0.142
79 29 15 15 0.29370 0.24870 0.32380 0.33630 0.26320 0.38860 0.40620 0.63460 -0.152 -0.104
80 29 15 15 0.29690 0.24610 0.33930 0.35260 0.27190 0.39130 0.39960 0.64640 -0.082 -0.141
81 29 15 15 0.29950 0.24940 0.32790 0.33890 0.27910 0.38510 0.39250 0.62020 -0.158 -0.117
82 29 15 15 0.31810 0.25580 0.37720 0.31550 0.28380 0.44140 0.39300 0.66720 -0.191 -0.118
83 29 15 15 0.35100 0.25590 0.37200 0.38980 0.27230 0.43580 0.44790 0.73570 -0.136 -0.035
84 29 15 15 0.32260 0.24040 0.35270 0.33780 0.24990 0.44690 0.43670 0.71320 -0.097 -0.089
85 29 15 15 0.27080 0.26950 0.32430 0.32060 0.27570 0.35440 0.37820 0.57270 -0.207 -0.146
86 29 15 15 0.28250 0.25230 0.32540 0.33350 0.25960 0.40230 0.40810 0.64380 -0.194 -0.098
87 29 15 15 0.29330 0.25180 0.32440 0.32700 0.27870 0.38060 0.39090 0.60720 -0.068 -0.154
88 29 15 15 0.28240 0.26620 0.31930 0.35020 0.28320 0.35860 0.36310 0.57790 -0.150 -0.146
89 29 15 15 0.28510 0.25090 0.32000 0.36410 0.27150 0.37230 0.41050 0.63680 -0.068 -0.211
90 29 15 15 0.31110 0.24640 0.31790 0.34670 0.27410 0.39790 0.43080 0.65520 -0.080 -0.176
91 29 15 15 0.29730 0.25050 0.35830 0.33980 0.25310 0.40020 0.38860 0.65440 -0.149 -0.133
92 29 15 15 0.32910 0.24900 0.36060 0.32270 0.26740 0.43790 0.40310 0.67440 -0.132 -0.089
93 29 15 15 0.29860 0.24960 0.30930 0.32070 0.25740 0.38580 0.38850 0.60800 -0.167 -0.062
94 29 15 15 0.28120 0.25780 0.32830 0.34670 0.25340 0.37870 0.40070 0.63340 -0.094 -0.162
95 29 15 15 0.33760 0.24890 0.35490 0.37680 0.27270 0.42020 0.42810 0.70100 -0.045 -0.162
96 29 15 15 0.30180 0.24820 0.34030 0.32200 0.26230 0.40410 0.39510 0.63910 -0.115 -0.057
97 29 15 15 0.31020 0.25520 0.34880 0.34750 0.25930 0.39840 0.39840 0.65380 -0.142 -0.173
98 29 15 15 0.29120 0.25450 0.33990 0.34830 0.25820 0.38990 0.38310 0.63570 -0.136 -0.163
99 29 15 15 0.33830 0.23680 0.37030 0.35770 0.28080 0.44070 0.43540 0.71690 -0.125 -0.022
100 29 15 15 0.29980 0.26150 0.36540 0.35670 0.25810 0.39910 0.38850 0.66020 -0.237 -0.112
1 29 15 20 0.38570 0.26070 0.40190 0.42880 0.25900 0.44870 0.46690 0.79350 -0.194 -0.200
2 29 15 20 0.39250 0.24660 0.43490 0.41470 0.26470 0.47930 0.46040 0.81970 -0.175 -0.132
3 29 15 20 0.34550 0.26200 0.36550 0.36550 0.26240 0.43840 0.44180 0.71910 -0.173 -0.196
4 29 15 20 0.35500 0.26520 0.37450 0.32940 0.25510 0.42110 0.40120 0.67210 -0.202 -0.121
5 29 15 20 0.34560 0.29400 0.44510 0.41960 0.26590 0.41130 0.39600 0.73690 -0.194 -0.193
6 29 15 20 0.38990 0.26220 0.40610 0.41960 0.28220 0.44800 0.47600 0.78730 -0.190 -0.222
7 29 15 20 0.35820 0.26450 0.40330 0.38610 0.28380 0.43990 0.42750 0.73310 -0.209 -0.190
8 29 15 20 0.34220 0.25350 0.35720 0.40830 0.25950 0.38960 0.42070 0.70100 -0.102 -0.178
9 29 15 20 0.32450 0.27340 0.35860 0.36530 0.25800 0.42610 0.42140 0.69280 -0.143 -0.170
10 29 15 20 0.38450 0.26370 0.40530 0.41120 0.29180 0.46090 0.44700 0.76870 -0.151 -0.175
11 29 15 20 0.35830 0.26120 0.41140 0.39720 0.25340 0.42980 0.41760 0.74410 -0.210 -0.181
12 29 15 20 0.32370 0.24970 0.38650 0.35270 0.26670 0.44310 0.40610 0.70820 -0.176 -0.170
13 29 15 20 0.31900 0.27530 0.35750 0.36050 0.25520 0.38520 0.39610 0.64970 -0.197 -0.103
14 29 15 20 0.36730 0.25790 0.40850 0.42700 0.26590 0.45360 0.45740 0.79180 -0.115 -0.179
15 29 15 20 0.34830 0.26850 0.41650 0.42980 0.30180 0.44250 0.44730 0.76870 -0.227 -0.219
16 29 15 20 0.36060 0.25910 0.40670 0.38910 0.29330 0.47040 0.44440 0.76310 -0.239 -0.141
17 29 15 20 0.39350 0.27630 0.39770 0.46240 0.27490 0.46690 0.50440 0.83220 -0.115 -0.222
18 29 15 20 0.39200 0.25170 0.45310 0.39740 0.26650 0.48040 0.44100 0.80870 -0.227 -0.137
19 29 15 20 0.35960 0.27000 0.43030 0.37700 0.27340 0.46430 0.43620 0.76510 -0.247 -0.178
20 29 15 20 0.32230 0.26840 0.37250 0.39640 0.26180 0.39670 0.40910 0.69280 -0.167 -0.249
21 29 15 20 0.39940 0.26800 0.42160 0.40940 0.26030 0.43910 0.43090 0.76440 -0.182 -0.192
22 29 15 20 0.39410 0.27020 0.41800 0.42220 0.28860 0.43000 0.43210 0.75390 -0.236 -0.183
23 29 15 20 0.34660 0.26470 0.42550 0.38350 0.25970 0.45420 0.42040 0.75740 -0.196 -0.066
24 29 15 20 0.36700 0.26880 0.41150 0.41980 0.25810 0.42290 0.43540 0.75840 -0.187 -0.222
25 29 15 20 0.33040 0.25750 0.38470 0.37430 0.26460 0.44990 0.42700 0.73250 -0.241 -0.137
26 29 15 20 0.35780 0.26520 0.36990 0.38480 0.25870 0.41330 0.42520 0.70660 -0.203 -0.117
27 29 15 20 0.34120 0.26350 0.38260 0.35550 0.26880 0.44080 0.40280 0.69830 -0.251 -0.126
28 29 15 20 0.34760 0.25650 0.34960 0.35480 0.25770 0.42830 0.41950 0.68940 -0.133 -0.191
29 29 15 20 0.34610 0.26150 0.37540 0.43280 0.27510 0.40730 0.45210 0.74460 -0.115 -0.197
30 29 15 20 0.40800 0.26050 0.44550 0.41430 0.26520 0.54190 0.51480 0.88910 -0.221 -0.143
31 29 15 20 0.39360 0.25330 0.44200 0.40000 0.27940 0.50220 0.46700 0.82670 -0.241 -0.166
32 29 15 20 0.33330 0.26220 0.35260 0.36610 0.25430 0.42130 0.42530 0.69520 -0.217 -0.188
33 29 15 20 0.30110 0.26810 0.33340 0.33770 0.25810 0.37840 0.37780 0.61040 -0.185 -0.218
34 29 15 20 0.34030 0.28980 0.41150 0.43780 0.29480 0.42740 0.42360 0.74310 -0.208 -0.188
35 29 15 20 0.34940 0.24880 0.40000 0.41080 0.27390 0.44980 0.47180 0.78530 -0.145 -0.185
36 29 15 20 0.36000 0.24550 0.39780 0.39270 0.25570 0.43880 0.43490 0.75400 -0.185 -0.115
37 29 15 20 0.33220 0.25140 0.38090 0.35300 0.27920 0.45370 0.42580 0.71820 -0.142 -0.206
38 29 15 20 0.33140 0.26850 0.37110 0.36280 0.25090 0.40380 0.39040 0.67060 -0.174 -0.181
39 29 15 20 0.37200 0.25830 0.41160 0.38260 0.26770 0.45910 0.43390 0.75920 -0.297 -0.074
40 29 15 20 0.36260 0.26240 0.40060 0.41080 0.25060 0.43340 0.45220 0.76800 -0.242 -0.154
41 29 15 20 0.34160 0.25750 0.38310 0.38190 0.27650 0.41320 0.41950 0.70470 -0.264 -0.133
42 29 15 20 0.39370 0.25710 0.40510 0.41730 0.26220 0.45270 0.47330 0.79520 -0.213 -0.139
43 29 15 20 0.35350 0.26240 0.36450 0.35670 0.26330 0.44750 0.45150 0.72530 -0.143 -0.225
44 29 15 20 0.37810 0.25460 0.44350 0.42970 0.26990 0.47220 0.45510 0.82090 -0.252 -0.138
45 29 15 20 0.40410 0.26810 0.39280 0.43920 0.26750 0.43270 0.46830 0.78130 -0.212 -0.147
46 29 15 20 0.31110 0.25180 0.34650 0.34200 0.27670 0.39820 0.39910 0.64410 -0.107 -0.140
47 29 15 20 0.38000 0.25260 0.37410 0.42540 0.29340 0.43680 0.49210 0.77720 -0.094 -0.194
48 29 15 20 0.34620 0.25770 0.36490 0.38250 0.25730 0.42620 0.43700 0.72080 -0.161 -0.153
49 29 15 20 0.39400 0.26310 0.40590 0.38960 0.26060 0.45980 0.43990 0.76440 -0.147 -0.130
50 29 15 20 0.35160 0.24770 0.36890 0.40500 0.25550 0.43330 0.46590 0.76050 -0.199 -0.160
51 29 15 20 0.33120 0.26840 0.37490 0.39020 0.25570 0.40340 0.40660 0.69530 -0.218 -0.202
52 29 15 20 0.37530 0.26480 0.42100 0.36300 0.25950 0.45200 0.41000 0.73750 -0.228 -0.163
53 29 15 20 0.34650 0.26790 0.36420 0.35520 0.27080 0.41590 0.40980 0.67430 -0.163 -0.184
54 29 15 20 0.35820 0.27150 0.38500 0.41920 0.28090 0.41630 0.43610 0.73130 -0.181 -0.240
55 29 15 20 0.33520 0.28990 0.36440 0.39240 0.27230 0.38660 0.40740 0.66640 -0.225 -0.238
56 29 15 20 0.34130 0.25010 0.38300 0.39430 0.26300 0.45000 0.46770 0.76920 -0.176 -0.118
57 29 15 20 0.35690 0.26440 0.40490 0.40640 0.28600 0.42760 0.44040 0.74440 -0.139 -0.253
58 29 15 20 0.35320 0.25620 0.39430 0.40420 0.27280 0.47330 0.48090 0.79630 -0.107 -0.236
59 29 15 20 0.41120 0.25950 0.39240 0.42680 0.25350 0.47020 0.49670 0.82000 -0.176 -0.183
60 29 15 20 0.32400 0.26380 0.36080 0.34880 0.28020 0.39850 0.39760 0.64850 -0.232 -0.159
61 29 15 20 0.35520 0.28260 0.42060 0.42780 0.25550 0.42240 0.42300 0.75640 -0.177 -0.247
62 29 15 20 0.34340 0.27420 0.34940 0.38090 0.27120 0.40880 0.44330 0.69430 -0.163 -0.226
63 29 15 20 0.42220 0.25350 0.42810 0.45200 0.26190 0.51060 0.53750 0.89690 -0.179 -0.117
64 29 15 20 0.37410 0.26030 0.45190 0.39250 0.26650 0.48390 0.42880 0.79850 -0.276 -0.085
65 29 15 20 0.39280 0.25360 0.41660 0.44140 0.28190 0.48050 0.50340 0.84200 -0.114 -0.248
66 29 15 20 0.31650 0.26430 0.37010 0.41370 0.28220 0.42330 0.46560 0.74470 -0.213 -0.236
67 29 15 20 0.36450 0.26150 0.40450 0.43370 0.25620 0.43020 0.44380 0.77440 -0.210 -0.173
68 29 15 20 0.37480 0.26150 0.39410 0.41780 0.27070 0.42580 0.44860 0.75540 -0.141 -0.185
69 29 15 20 0.33760 0.26430 0.40130 0.41230 0.26380 0.42480 0.43400 0.74860 -0.181 -0.177
70 29 15 20 0.38940 0.26320 0.40360 0.39470 0.26560 0.45250 0.46360 0.77370 -0.212 -0.208
71 29 15 20 0.31570 0.25780 0.34320 0.32190 0.25320 0.40260 0.39570 0.63980 -0.207 -0.170
72 29 15 20 0.34230 0.25600 0.37310 0.33510 0.25800 0.41040 0.39080 0.66370 -0.206 -0.051
73 29 15 20 0.35490 0.26160 0.40170 0.38810 0.28290 0.46100 0.45080 0.76110 -0.168 -0.156
74 29 15 20 0.37350 0.26370 0.44570 0.44890 0.25870 0.46590 0.47270 0.83910 -0.281 -0.196
75 29 15 20 0.37480 0.27230 0.39310 0.38720 0.28110 0.45050 0.44600 0.74370 -0.236 -0.196
76 29 15 20 0.33910 0.26110 0.36510 0.40840 0.30290 0.40040 0.42060 0.69090 -0.163 -0.225
77 29 15 20 0.35250 0.26000 0.38120 0.44240 0.27550 0.42230 0.47000 0.77250 -0.226 -0.205
78 29 15 20 0.33760 0.27360 0.37190 0.40130 0.26560 0.39680 0.40580 0.69000 -0.178 -0.175
79 29 15 20 0.36100 0.25610 0.41790 0.42430 0.29230 0.45050 0.45890 0.78560 -0.176 -0.230
80 29 15 20 0.36400 0.25130 0.41920 0.46030 0.27050 0.43210 0.46800 0.81060 -0.185 -0.170
81 29 15 20 0.35160 0.25210 0.41690 0.38100 0.28010 0.44740 0.42630 0.74750 -0.182 -0.177
82 29 15 20 0.31920 0.27940 0.33910 0.33610 0.27490 0.38190 0.39510 0.61340 -0.224 -0.201
83 29 15 20 0.36350 0.27030 0.39400 0.40070 0.25670 0.43020 0.42860 0.73870 -0.216 -0.132
84 29 15 20 0.35470 0.27180 0.39450 0.42050 0.25950 0.41870 0.42680 0.74080 -0.243 -0.176
85 29 15 20 0.38750 0.26450 0.39950 0.41340 0.25740 0.42910 0.44260 0.75790 -0.169 -0.182
86 29 15 20 0.32660 0.26300 0.35760 0.34740 0.26130 0.41620 0.40450 0.66930 -0.186 -0.148
87 29 15 20 0.36430 0.26120 0.39910 0.41580 0.25700 0.43590 0.44750 0.76700 -0.195 -0.185
88 29 15 20 0.34920 0.26270 0.39170 0.37760 0.29210 0.40960 0.41000 0.69100 -0.173 -0.231
89 29 15 20 0.31920 0.24970 0.37910 0.37450 0.26330 0.42080 0.41240 0.70670 -0.199 -0.124
90 29 15 20 0.36410 0.27240 0.39270 0.35100 0.26920 0.43140 0.40520 0.69360 -0.253 -0.129
91 29 15 20 0.34340 0.27630 0.42960 0.45740 0.27710 0.42790 0.43900 0.78510 -0.130 -0.226
92 29 15 20 0.34610 0.26910 0.41240 0.39510 0.25620 0.42370 0.41390 0.73420 -0.197 -0.178
93 29 15 20 0.35700 0.24930 0.36300 0.40490 0.26910 0.45650 0.49670 0.78500 -0.110 -0.231
94 29 15 20 0.34870 0.26160 0.39930 0.43510 0.25630 0.43600 0.46150 0.78590 -0.140 -0.201
95 29 15 20 0.39820 0.25840 0.39060 0.38340 0.25950 0.47180 0.46870 0.77960 -0.173 -0.200
96 29 15 20 0.36220 0.26890 0.35710 0.38670 0.27640 0.40210 0.41780 0.68160 -0.215 -0.168
97 29 15 20 0.34010 0.25940 0.35000 0.36100 0.27270 0.41470 0.42310 0.67980 -0.193 -0.130
98 29 15 20 0.34540 0.24110 0.39850 0.35120 0.26070 0.46260 0.42610 0.74270 -0.181 -0.104
99 29 15 20 0.34640 0.25830 0.35860 0.34990 0.28090 0.42310 0.42010 0.67900 -0.198 -0.133
100 29 15 20 0.34870 0.24340 0.36460 0.37870 0.27380 0.43510 0.45440 0.73350 -0.146 -0.115
1 24 12 0 0.26520 0.23320 0.31320 0.28360 0.29030 0.41620 0.39280 0.60610 0.073 0.083
2 24 12 0 0.25990 0.23140 0.30330 0.29090 0.28370 0.38180 0.36670 0.56820 0.020 0.012
3 24 12 0 0.25740 0.23440 0.30310 0.28380 0.29670 0.36200 0.35670 0.53640 -0.052 0.073
4 24 12 0 0.26570 0.22740 0.28840 0.30430 0.27640 0.38650 0.39410 0.59360 0.082 0.007
5 24 12 0 0.25790 0.24290 0.28820 0.30220 0.27380 0.34180 0.34490 0.52560 0.021 -0.064
6 24 12 0 0.24810 0.23150 0.27850 0.30170 0.29880 0.35560 0.37070 0.53810 0.040 -0.018
7 24 12 0 0.25130 0.22810 0.29530 0.28680 0.28630 0.36830 0.36320 0.55050 -0.008 0.010
8 24 12 0 0.24080 0.23120 0.27510 0.28480 0.27970 0.35870 0.36410 0.53510 0.030 0.032
9 24 12 0 0.25100 0.22910 0.29100 0.28540 0.27360 0.37110 0.36660 0.55760 0.036 0.023
10 24 12 0 0.26070 0.22930 0.28900 0.31270 0.29940 0.39610 0.40560 0.60040 0.058 0.045
11 24 12 0 0.25170 0.22970 0.28960 0.28770 0.28390 0.36130 0.36430 0.54460 -0.014 0.026
12 24 12 0 0.23920 0.23350 0.28210 0.29410 0.30560 0.34880 0.34970 0.51190 0.000 -0.004
13 24 12 0 0.26510 0.24240 0.29500 0.30810 0.27570 0.34710 0.35170 0.53970 0.020 -0.092
14 24 12 0 0.28180 0.22950 0.31910 0.31200 0.27800 0.41070 0.40670 0.63510 0.062 0.047
15 24 12 0 0.24100 0.23340 0.28390 0.28040 0.28970 0.35190 0.35550 0.52070 -0.008 0.015
16 24 12 0 0.24590 0.24750 0.28360 0.29000 0.29030 0.34030 0.33910 0.49980 -0.006 -0.065
17 24 12 0 0.24880 0.23400 0.29050 0.28340 0.28430 0.35720 0.36100 0.53580 -0.011 0.057
18 24 12 0 0.24800 0.23160 0.28110 0.29450 0.30170 0.36040 0.37260 0.53830 0.022 0.033
19 24 12 0 0.25480 0.23430 0.28810 0.30480 0.29390 0.36410 0.37090 0.55210 0.051 -0.009
20 24 12 0 0.25750 0.22970 0.28980 0.29600 0.28940 0.37910 0.37570 0.56570 0.022 0.068
21 24 12 0 0.23160 0.22830 0.27510 0.28500 0.30870 0.35210 0.35920 0.51230 -0.013 0.006
22 24 12 0 0.24410 0.23540 0.29470 0.28400 0.29980 0.36180 0.35710 0.52980 -0.004 0.034
23 24 12 0 0.26460 0.23320 0.28970 0.32080 0.30140 0.36170 0.37650 0.56050 -0.017 0.051
24 24 12 0 0.25110 0.24430 0.29490 0.28960 0.27710 0.34500 0.34450 0.52160 -0.012 0.003
25 24 12 0 0.24410 0.22980 0.27040 0.28330 0.27480 0.38410 0.39060 0.57020 0.083 0.060
26 24 12 0 0.26540 0.23000 0.31210 0.30260 0.31640 0.38280 0.36780 0.56370 0.067 -0.039
27 24 12 0 0.25210 0.23940 0.30310 0.28400 0.28790 0.35350 0.35550 0.53260 0.012 -0.025
28 24 12 0 0.25570 0.23440 0.29940 0.28830 0.28230 0.37660 0.36740 0.56120 0.071 0.019
29 24 12 0 0.23120 0.23810 0.27400 0.27470 0.27220 0.34740 0.34200 0.50730 0.033 -0.030
30 24 12 0 0.25330 0.23660 0.30970 0.27960 0.28930 0.34790 0.34860 0.52620 -0.082 0.045
31 24 12 0 0.26740 0.23240 0.29880 0.31040 0.29440 0.41030 0.42100 0.62490 0.055 0.107
32 24 12 0 0.27020 0.24420 0.30470 0.30660 0.28480 0.35250 0.36090 0.54830 -0.006 0.016
33 24 12 0 0.24930 0.22780 0.30400 0.27610 0.30390 0.38920 0.36690 0.55730 0.046 0.020
34 24 12 0 0.25100 0.23220 0.29060 0.29140 0.29170 0.36820 0.36380 0.54610 0.093 -0.034
35 24 12 0 0.25980 0.23380 0.29630 0.28850 0.28480 0.38540 0.37380 0.56880 0.066 0.037
36 24 12 0 0.25080 0.22750 0.28580 0.29400 0.29510 0.36970 0.37580 0.55430 0.037 0.018
37 24 12 0 0.26290 0.23770 0.30800 0.29270 0.28840 0.36110 0.36180 0.54970 -0.010 0.036
38 24 12 0 0.25640 0.22730 0.28150 0.29870 0.27770 0.36420 0.36900 0.55540 0.092 -0.044
39 24 12 0 0.25280 0.23070 0.30090 0.29220 0.31180 0.39960 0.39830 0.58640 0.094 0.043
40 24 12 0 0.29350 0.23390 0.30770 0.33860 0.29900 0.42010 0.44170 0.66100 0.160 -0.002
41 24 12 0 0.25630 0.22860 0.29010 0.28730 0.27640 0.37280 0.37300 0.56220 0.015 0.047
42 24 12 0 0.25930 0.23720 0.30610 0.29000 0.28350 0.36410 0.35520 0.54760 0.029 -0.004
43 24 12 0 0.24170 0.23750 0.27530 0.28890 0.28510 0.35860 0.35220 0.52370 0.040 -0.008
44 24 12 0 0.24460 0.23410 0.28400 0.29250 0.28320 0.34650 0.35510 0.52660 0.009 -0.012
45 24 12 0 0.26190 0.22830 0.29890 0.30230 0.29230 0.37760 0.37970 0.57430 0.031 0.023
46 24 12 0 0.25570 0.23290 0.29990 0.29240 0.28890 0.35840 0.35860 0.54290 -0.020 -0.014
47 24 12 0 0.25190 0.23130 0.28760 0.28310 0.27640 0.36370 0.36260 0.54470 0.037 0.014
48 24 12 0 0.24840 0.23160 0.29730 0.29220 0.31710 0.38720 0.38560 0.56400 0.040 0.068
49 24 12 0 0.27200 0.23510 0.29630 0.32950 0.33870 0.39610 0.43670 0.61160 0.085 0.063
50 24 12 0 0.25880 0.23090 0.29350 0.30290 0.30170 0.37310 0.39000 0.57000 0.057 0.012
51 24 12 0 0.26300 0.23400 0.30620 0.30180 0.29500 0.39360 0.38690 0.58960 0.055 0.061
52 24 12 0 0.24630 0.23130 0.29610 0.27680 0.29250 0.38720 0.38290 0.56720 0.036 0.088
53 24 12 0 0.25880 0.22970 0.29670 0.29670 0.29670 0.39720 0.39490 0.59080 0.015 0.115
54 24 12 0 0.25230 0.23410 0.29120 0.29770 0.28750 0.35700 0.36230 0.54290 -0.009 0.032
55 24 12 0 0.24890 0.23070 0.28390 0.28480 0.28960 0.37980 0.37080 0.55350 0.106 0.008
56 24 12 0 0.25870 0.23110 0.30840 0.30500 0.31780 0.38740 0.39740 0.58460 0.016 0.055
57 24 12 0 0.25630 0.22660 0.29200 0.30410 0.30450 0.38710 0.40150 0.58710 0.028 0.058
58 24 12 0 0.26630 0.23730 0.31200 0.28510 0.27370 0.35270 0.34540 0.53950 -0.091 0.035
